Project Name,Borough,NTA - Neighborhood Tabulation Area,Income,Rented_vs_Owned,Level of Affordable in Building
Park Monroe II,Brooklyn,BK61,low,mostly_rented,mostly_affordable
Park Monroe II,Brooklyn,BK61,low,mostly_rented,mostly_affordable
MHANY East NY Partnership,Brooklyn,BK82,low,mostly_rented,mostly_affordable
MHANY East NY Partnership,Brooklyn,BK82,low,mostly_rented,mostly_affordable
MHANY East NY Partnership,Brooklyn,BK82,low,mostly_rented,mostly_affordable
MHANY East NY Partnership,Brooklyn,BK82,low,mostly_rented,mostly_affordable
MHANY East NY Partnership,Brooklyn,BK82,low,mostly_rented,mostly_affordable
MHANY East NY Partnership,Brooklyn,BK82,low,mostly_rented,mostly_affordable
MHANY East NY Partnership,Brooklyn,BK82,low,mostly_rented,mostly_affordable
MHANY East NY Partnership,Brooklyn,BK82,low,mostly_rented,mostly_affordable
MHANY East NY Partnership,Brooklyn,BK82,low,mostly_rented,mostly_affordable
MHANY East NY Partnership,Brooklyn,BK82,low,mostly_rented,mostly_affordable
MHANY East NY Partnership,Brooklyn,BK82,low,mostly_rented,mostly_affordable
MHANY East NY Partnership,Brooklyn,BK82,low,mostly_rented,mostly_affordable
MHANY East NY Partnership,Brooklyn,BK82,low,mostly_rented,mostly_affordable
MHANY East NY Partnership,Brooklyn,BK82,low,mostly_rented,mostly_affordable
MHANY East NY Partnership,Brooklyn,BK82,low,mostly_rented,mostly_affordable
MHANY East NY Partnership,Brooklyn,BK82,low,mostly_rented,mostly_affordable
MHANY East NY Partnership,Brooklyn,BK82,low,mostly_rented,mostly_affordable
MHANY East NY Partnership,Brooklyn,BK82,low,mostly_rented,mostly_affordable
MHANY East NY Partnership,Brooklyn,BK82,low,mostly_rented,mostly_affordable
MHANY East NY Partnership,Brooklyn,BK82,low,mostly_rented,mostly_affordable
CENTRAL HARLEM HDFC&270 ROCHESTER AVEHDFC,Manhattan,MN03,low,mostly_rented,mostly_affordable
CENTRAL HARLEM HDFC&270 ROCHESTER AVEHDFC,Manhattan,MN11,low,mostly_rented,mostly_affordable
CENTRAL HARLEM HDFC&270 ROCHESTER AVEHDFC,Manhattan,MN03,low,mostly_rented,mostly_affordable
CENTRAL HARLEM HDFC&270 ROCHESTER AVEHDFC,Manhattan,MN04,low,mostly_rented,mostly_affordable
CENTRAL HARLEM HDFC&270 ROCHESTER AVEHDFC,Brooklyn,BK61,low,mostly_rented,mostly_affordable
MHANY 2,Brooklyn,BK61,low,mostly_rented,mostly_affordable
MHANY 2,Brooklyn,BK61,low,mostly_rented,mostly_affordable
MHANY 2,Brooklyn,BK82,low,mostly_rented,mostly_affordable
MHANY 2,Brooklyn,BK81,low,mostly_rented,mostly_affordable
MHANY 2,Brooklyn,BK81,low,mostly_rented,mostly_affordable
MHANY 2,Brooklyn,BK81,low,mostly_rented,mostly_affordable
MHANY 2,Brooklyn,BK81,low,mostly_rented,mostly_affordable
MHANY 2,Brooklyn,BK61,low,mostly_rented,mostly_affordable
MHANY 2,Brooklyn,BK61,low,mostly_rented,mostly_affordable
MHANY 2,Brooklyn,BK82,low,mostly_rented,mostly_affordable
MHANY 2,Brooklyn,BK85,low,mostly_rented,mostly_affordable
MHANY 2,Brooklyn,BK61,low,mostly_rented,mostly_affordable
MHANY 2,Brooklyn,BK61,low,mostly_rented,mostly_affordable
MHANY 2,Brooklyn,BK61,low,mostly_rented,mostly_affordable
MHANY 2,Brooklyn,BK82,low,mostly_rented,mostly_affordable
MHANY 2,Brooklyn,BK61,low,mostly_rented,mostly_affordable
MHANY 2,Brooklyn,BK61,low,mostly_rented,mostly_affordable
MHANY 2,Brooklyn,BK61,low,mostly_rented,mostly_affordable
MHANY 2,Brooklyn,BK82,low,mostly_rented,mostly_affordable
MHANY 2,Brooklyn,BK82,low,mostly_rented,mostly_affordable
MHANY 2,Brooklyn,BK82,low,mostly_rented,mostly_affordable
El Borinquen II,Manhattan,MN28,low,mostly_rented,mostly_affordable
El Borinquen II,Manhattan,MN28,low,mostly_rented,mostly_affordable
920 Prospect Avenue,Bronx,BX33,low,mostly_rented,mostly_affordable
New Walton,Bronx,BX40,low,mostly_rented,mostly_affordable
New Walton,Bronx,BX40,low,mostly_rented,mostly_affordable
Promesa Housing Development Fund Corporation,Bronx,BX26,low,mostly_owned,mostly_affordable
Promesa Housing Development Fund Corporation,Bronx,BX01,low,mostly_owned,mostly_affordable
Promesa Housing Development Fund Corporation,Bronx,BX01,low,mostly_owned,mostly_affordable
Promesa Housing Development Fund Corporation,Bronx,BX26,low,mostly_owned,mostly_affordable
Promesa Housing Development Fund Corporation,Bronx,BX26,low,mostly_owned,mostly_affordable
Promesa Housing Development Fund Corporation,Bronx,BX41,low,mostly_owned,mostly_affordable
Promesa Housing Development Fund Corporation,Bronx,BX26,low,mostly_owned,mostly_affordable
Selfhelp. 6469 Broadway. Van Courtlandt Green,Bronx,BX22,low,mostly_rented,mostly_affordable
E. H. C. C. I. / LA FORTALEZA HDFC,Manhattan,MN03,low,mostly_rented,mostly_affordable
Belle Apartments HDFC,Bronx,BX17,low,mostly_rented,mostly_affordable
Margarita Santos Apartments HDFC,Bronx,BX17,low,mostly_rented,mostly_affordable
626 First Avenue,Manhattan,MN19,low,mostly_rented,mostly_standard
"LIND RIC HOUSING CO., INC.",Bronx,BX07,low,mostly_owned,mostly_affordable
Burnside Associates,Bronx,BX40,moderately_low,mostly_rented,mostly_affordable
Burnside Associates,Bronx,BX30,moderately_low,mostly_rented,mostly_affordable
Burnside Associates,Bronx,BX40,moderately_low,mostly_rented,mostly_affordable
Webster Ryer (aka Mid-Webster Renewal),Bronx,BX05,low,mostly_rented,mostly_affordable
Webster Ryer (aka Mid-Webster Renewal),Bronx,BX41,low,mostly_rented,mostly_affordable
Webster Ryer (aka Mid-Webster Renewal),Bronx,BX40,low,mostly_rented,mostly_affordable
Webster Ryer (aka Mid-Webster Renewal),Bronx,BX40,low,mostly_rented,mostly_affordable
Webster Ryer (aka Mid-Webster Renewal),Bronx,BX40,low,mostly_rented,mostly_affordable
Ogden Ave.,Bronx,BX26,very_low,mostly_rented,mostly_affordable
Gabriel House LP,Manhattan,MN11,very_low,mostly_rented,mostly_affordable
FS Development,Manhattan,MN03,moderately_low,mostly_rented,mostly_affordable
FS Development,Manhattan,MN03,moderately_low,mostly_rented,mostly_affordable
FS Development,Manhattan,MN03,moderately_low,mostly_rented,mostly_affordable
FS Development,Manhattan,MN03,moderately_low,mostly_rented,mostly_affordable
Park & 196th Street,Bronx,BX05,low,mostly_rented,mostly_affordable
Park & 196th Street,Bronx,BX01,low,mostly_rented,mostly_affordable
Halle Housing Associates,Brooklyn,BK38,low,mostly_rented,mostly_affordable
Hill House,Bronx,BX36,very_low,mostly_rented,mostly_affordable
San Miguel Residence aka Ryer Associates,Bronx,BX05,low,mostly_rented,mostly_affordable
Mascot Flats HDFC,Manhattan,MN28,moderately_low,mostly_owned,mostly_affordable
304-306 EAST 8TH STREET HDFC,Manhattan,MN28,very_low,mostly_rented,mostly_affordable
TWEEMILL HOUSE HDFC,Manhattan,MN34,low,mostly_rented,mostly_affordable
St Barnabas Housing For The Elderly,Bronx,BX01,low,mostly_rented,mostly_affordable
Promenade Apartments,Manhattan,MN01,moderately_low,mostly_rented,mostly_affordable
Vannguard,Brooklyn,BK61,low,mostly_rented,mostly_affordable
Vannguard,Brooklyn,BK35,low,mostly_rented,mostly_affordable
Vannguard,Brooklyn,BK35,low,mostly_rented,mostly_affordable
Vannguard,Brooklyn,BK35,low,mostly_rented,mostly_affordable
Vannguard,Brooklyn,BK35,low,mostly_rented,mostly_affordable
Vannguard,Brooklyn,BK61,low,mostly_rented,mostly_affordable
Vannguard,Brooklyn,BK35,low,mostly_rented,mostly_affordable
Vannguard,Brooklyn,BK35,low,mostly_rented,mostly_affordable
Vannguard,Brooklyn,BK35,low,mostly_rented,mostly_affordable
Vannguard,Brooklyn,BK35,low,mostly_rented,mostly_affordable
Vannguard,Brooklyn,BK35,low,mostly_rented,mostly_affordable
Vannguard,Brooklyn,BK35,low,mostly_rented,mostly_affordable
Vannguard,Brooklyn,BK35,low,mostly_rented,mostly_affordable
Vannguard,Brooklyn,BK35,low,mostly_rented,mostly_affordable
Vannguard,Brooklyn,BK35,low,mostly_rented,mostly_affordable
Vannguard,Brooklyn,BK35,low,mostly_rented,mostly_affordable
Vannguard,Brooklyn,BK61,low,mostly_rented,mostly_affordable
Vannguard,Brooklyn,BK61,low,mostly_rented,mostly_affordable
CROTONA PARK NORTH,Bronx,BX17,low,mostly_rented,mostly_affordable
CROTONA PARK NORTH,Bronx,BX17,low,mostly_rented,mostly_affordable
333 E 209TH STREET,Bronx,BX43,low,mostly_owned,mostly_affordable
CAMBA. 331 Saratoga Ave. Bergen Saratoga,Brooklyn,BK79,very_low,mostly_rented,mostly_affordable
LPC WAREHOUSE/ WILLIAMSBURG BRIDGEVIEW,Brooklyn,BK73,low,mostly_rented,mostly_affordable
Lexington Gardens,Manhattan,MN33,very_low,mostly_rented,mostly_affordable
Logan Plaza,Manhattan,MN06,moderately_low,mostly_rented,mostly_affordable
Gateway 1,Manhattan,MN11,very_low,mostly_rented,mostly_affordable
Audubon,Manhattan,MN03,very_low,mostly_rented,mostly_affordable
Site A/Washington Heights,Manhattan,MN36,very_low,mostly_rented,mostly_affordable
MSHOUSES,Manhattan,MN34,very_low,mostly_rented,mostly_affordable
SOUTHEASTERN QUEENS VACANT HOMES-CLUSTER I,Queens,QN27,moderately_low,mostly_owned,mostly_affordable
SOUTHEASTERN QUEENS VACANT HOMES-CLUSTER I,Queens,QN34,moderately_low,mostly_owned,mostly_affordable
SOUTHEASTERN QUEENS VACANT HOMES-CLUSTER I,Queens,QN08,moderately_low,mostly_owned,mostly_affordable
SOUTHEASTERN QUEENS VACANT HOMES-CLUSTER I,Queens,QN08,low,mostly_owned,mostly_affordable
SOUTHEASTERN QUEENS VACANT HOMES-CLUSTER I,Queens,QN76,low,mostly_owned,mostly_affordable
SOUTHEASTERN QUEENS VACANT HOMES-CLUSTER I,Queens,QN76,low,mostly_owned,mostly_affordable
SOUTHEASTERN QUEENS VACANT HOMES-CLUSTER I,Queens,QN08,low,mostly_owned,mostly_affordable
SOUTHEASTERN QUEENS VACANT HOMES-CLUSTER I,Queens,QN08,low,mostly_owned,mostly_affordable
SOUTHEASTERN QUEENS VACANT HOMES-CLUSTER I,Queens,QN08,moderately_low,mostly_owned,mostly_affordable
SOUTHEASTERN QUEENS VACANT HOMES-CLUSTER I,Queens,QN66,low,mostly_owned,mostly_affordable
SOUTHEASTERN QUEENS VACANT HOMES-CLUSTER I,Queens,QN02,low,mostly_owned,mostly_affordable
SOUTHEASTERN QUEENS VACANT HOMES-CLUSTER I,Queens,QN03,low,mostly_owned,mostly_affordable
SOUTHEASTERN QUEENS VACANT HOMES-CLUSTER I,Queens,QN38,moderately_low,mostly_owned,mostly_affordable
SOUTHEASTERN QUEENS VACANT HOMES-CLUSTER I,Queens,QN08,moderately_low,mostly_owned,mostly_affordable
SOUTHEASTERN QUEENS VACANT HOMES-CLUSTER I,Queens,QN08,low,mostly_owned,mostly_affordable
SOUTHEASTERN QUEENS VACANT HOMES-CLUSTER I,Queens,QN34,low,mostly_owned,mostly_affordable
SOUTHEASTERN QUEENS VACANT HOMES-CLUSTER I,Queens,QN06,moderately_low,mostly_owned,mostly_affordable
SOUTHEASTERN QUEENS VACANT HOMES-CLUSTER I,Queens,QN08,moderately_low,mostly_owned,mostly_affordable
SOUTHEASTERN QUEENS VACANT HOMES-CLUSTER I,Queens,QN08,moderately_low,mostly_owned,mostly_affordable
210 East 39th Street,Manhattan,MN20,low,mostly_rented,mostly_standard
The Bedford,Bronx,BX43,low,mostly_rented,mostly_standard
CONFIDENTIAL,Brooklyn,,low,mostly_owned,mostly_affordable
Calvary.112-02 Guy Brewer Boulevard,Queens,QN01,low,mostly_rented,mostly_affordable
655 Morris Avenue,Bronx,BX34,moderately_low,mostly_rented,mostly_affordable
2605 Grand Concourse,Bronx,BX05,moderately_low,mostly_rented,mostly_affordable
Randolph Houses Phase II,Manhattan,MN11,low,mostly_rented,mostly_affordable
180 Saint Nicholas Avenue HDFC,Manhattan,MN11,low,mostly_owned,mostly_affordable
SECOND ATLANTIC TERMINAL HOUSING CORPORATION,Brooklyn,BK68,low,mostly_owned,mostly_affordable
1095 Bushwick Ave HDFC,Brooklyn,BK78,low,mostly_owned,mostly_affordable
Doe.1345 Rogers Ave,Brooklyn,BK42,very_low,mostly_rented,mostly_affordable
874 WILLOUGHBY AVENUE,Brooklyn,BK35,moderately_low,mostly_rented,mixed_aff_and_stand
695 GRAND STREET,Brooklyn,BK90,low,mostly_rented,mostly_affordable
74 W 105th Street,Manhattan,MN12,moderately_low,mostly_rented,mostly_affordable
223 North 8th Street,Brooklyn,BK73,low,mostly_rented,mostly_standard
ALBERTA ALSTON HOUSE,Queens,QN25,low,mostly_rented,mostly_affordable
BUCKINGHAM - 2044 RICHMOND TERR - RESILIENCY,Staten Island,SI28,very_low,mostly_rented,mostly_affordable
Lands End II - Two Bridges A/k/a Cherry St.,Manhattan,MN28,very_low,mostly_rented,mostly_affordable
Lands End II - Two Bridges A/k/a Cherry St.,Manhattan,MN28,very_low,mostly_rented,mostly_affordable
181 Front Street,Brooklyn,BK38,low,mostly_rented,mostly_standard
68 Charlton,Manhattan,MN24,low,mostly_rented,mostly_standard
1347 BRISTOW ST,Bronx,BX75,low,mostly_rented,mostly_affordable
Creston-Burnside,Bronx,BX41,low,mostly_rented,mostly_affordable
WEBSTER GREEN,Bronx,BX43,low,mostly_rented,mostly_affordable
601 WEST 59TH STREET (1 WEST END AVENUE),Manhattan,MN14,low,mostly_rented,mostly_affordable
456 Washington Street,Manhattan,MN24,low,mostly_rented,mostly_standard
BAM Cultural District North Site Tower II,Brooklyn,BK68,moderately_low,mostly_rented,mixed_aff_and_stand
Edward Dozier HDFC,Manhattan,MN06,low,mostly_rented,mostly_affordable
Edward Dozier HDFC,Manhattan,MN06,low,mostly_rented,mostly_affordable
Edward Dozier HDFC,Manhattan,MN06,low,mostly_rented,mostly_affordable
Park Avenue Thorpe,Bronx,BX40,low,mostly_rented,mostly_affordable
BROOK 156,Bronx,BX34,low,mostly_rented,mostly_affordable
Edgecombe Preservation Reyndication (Phase),Manhattan,MN04,low,mostly_rented,mostly_affordable
Edgecombe Preservation Reyndication (Phase),Manhattan,MN04,low,mostly_rented,mostly_affordable
Edgecombe Preservation Reyndication (Phase),Manhattan,MN04,low,mostly_rented,mostly_affordable
Edgecombe Preservation Reyndication (Phase),Manhattan,MN04,low,mostly_rented,mostly_affordable
Edgecombe Preservation Reyndication (Phase),Manhattan,MN03,low,mostly_rented,mostly_affordable
Edgecombe Preservation Reyndication (Phase),Manhattan,MN04,low,mostly_rented,mostly_affordable
Edgecombe Preservation Reyndication (Phase),Manhattan,MN04,low,mostly_rented,mostly_affordable
Edgecombe Preservation Reyndication (Phase),Manhattan,MN04,low,mostly_rented,mostly_affordable
Edgecombe Preservation Reyndication (Phase),Manhattan,MN04,low,mostly_rented,mostly_affordable
Edgecombe Preservation Reyndication (Phase),Manhattan,MN04,low,mostly_rented,mostly_affordable
Edgecombe Preservation Reyndication (Phase),Manhattan,MN03,low,mostly_rented,mostly_affordable
Edgecombe Preservation Reyndication (Phase),Manhattan,MN04,low,mostly_rented,mostly_affordable
Edgecombe Preservation Reyndication (Phase),Manhattan,MN04,low,mostly_rented,mostly_affordable
Edgecombe Preservation Reyndication (Phase),Manhattan,MN04,low,mostly_rented,mostly_affordable
Edgecombe Preservation Reyndication (Phase),Manhattan,MN04,low,mostly_rented,mostly_affordable
"QUINCY SENIOR RESIDENCES, L.P.",Brooklyn,BK35,low,mostly_rented,mostly_affordable
270 Convent Ave HDFC,Manhattan,MN04,low,mostly_rented,mostly_affordable
2120 Mapes Avenue HDFC,Bronx,BX17,low,mostly_owned,mostly_affordable
Mount Sharon HDFC,Bronx,BX28,low,mostly_rented,mostly_affordable
Mount Sharon HDFC,Bronx,BX28,low,mostly_rented,mostly_affordable
Mount Sharon HDFC,Bronx,BX30,low,mostly_rented,mostly_affordable
Mount Sharon HDFC,Bronx,BX41,low,mostly_rented,mostly_affordable
ARCHER AVENUE,Queens,QN61,low,mostly_rented,mostly_affordable
774 Grand Street,Brooklyn,BK90,low,mostly_rented,mostly_standard
GATEWAY ELTON III,Brooklyn,BK82,low,mostly_rented,mostly_affordable
GATEWAY ELTON III,Brooklyn,BK82,low,mostly_rented,mostly_affordable
BRKG GND. 626 BERGEN AVE. LA CENTRAL,Bronx,BX34,very_low,mostly_rented,mostly_affordable
LA CENTRAL/BRONXCHESTER - BUILDINGS A & B,Bronx,BX34,low,mostly_rented,mostly_affordable
LA CENTRAL/BRONXCHESTER - BUILDINGS A & B,Bronx,BX34,low,mostly_rented,mostly_affordable
CONFIDENTIAL,Brooklyn,,low,mostly_owned,mostly_affordable
PS 186 AKA BGCH (BOYS AND GIRLS CLUB OF HARLEM),Manhattan,MN04,moderately_low,mostly_rented,mostly_affordable
Manhattan West (371 Ninth Avenue),Manhattan,MN13,low,mostly_rented,mostly_standard
Stammtisch - Troutman,Brooklyn,BK77,moderately_low,mostly_rented,mostly_affordable
"RIVERBEND HOUSING COMPANY, INC.",Manhattan,MN34,moderately_low,mostly_owned,mostly_affordable
"RIVERBEND HOUSING COMPANY, INC.",Manhattan,MN34,moderately_low,mostly_owned,mostly_affordable
"RIVERBEND HOUSING COMPANY, INC.",Manhattan,MN34,moderately_low,mostly_owned,mostly_affordable
"RIVERBEND HOUSING COMPANY, INC.",Manhattan,MN34,moderately_low,mostly_owned,mostly_affordable
CONFIDENTIAL,Bronx,,moderately_low,mostly_owned,mostly_affordable
CONFIDENTIAL,Bronx,,moderately_low,mostly_owned,mostly_affordable
CONFIDENTIAL,Brooklyn,,very_low,mostly_owned,mostly_affordable
590 Five Corp.,Bronx,BX35,low,mostly_rented,mostly_affordable
425 GRAND CONCOURSE,Bronx,BX63,low,mostly_rented,mostly_affordable
217-221 W. 29th Street,Manhattan,MN17,low,mostly_rented,mostly_standard
226 West 113th Street HDFC,Manhattan,MN11,low,mostly_owned,mostly_affordable
261 Hudson Street,Manhattan,MN24,low,mostly_rented,mostly_standard
Praxis. 2270 Loring Place North,Bronx,BX30,very_low,mostly_rented,mostly_affordable
The Pavilion at Locust Manor,Queens,QN08,low,mostly_rented,mostly_affordable
Rose Ellen Smith MBD HDFC,Bronx,BX75,very_low,mostly_rented,mostly_affordable
Rose Ellen Smith MBD HDFC,Bronx,BX27,very_low,mostly_rented,mostly_affordable
PARK HOUSE,Bronx,BX41,low,mostly_rented,mostly_affordable
9306 Shore Front Parkway,Queens,QN12,moderately_low,mostly_rented,mostly_affordable
THE ROBESON,Manhattan,MN03,moderately_low,mostly_rented,mostly_affordable
LEXINGTON GARDENS II,Manhattan,MN33,low,mostly_rented,mostly_affordable
CONFIDENTIAL,Queens,,low,mostly_owned,mostly_affordable
225 E 39th Street (fka 222 East 40th Street),Manhattan,MN19,low,mostly_rented,mostly_standard
HABITAT-NYC SINGLE FAMILY HOMES PHASE II,Brooklyn,BK96,low,mostly_owned,mostly_affordable
HABITAT-NYC SINGLE FAMILY HOMES PHASE II,Brooklyn,BK96,low,mostly_owned,mostly_affordable
HABITAT-NYC SINGLE FAMILY HOMES PHASE II,Brooklyn,BK60,low,mostly_owned,mostly_affordable
HABITAT-NYC SINGLE FAMILY HOMES PHASE II,Queens,QN08,low,mostly_owned,mostly_affordable
HABITAT-NYC SINGLE FAMILY HOMES PHASE II,Queens,QN76,low,mostly_owned,mostly_affordable
HABITAT-NYC SINGLE FAMILY HOMES PHASE II,Queens,QN66,low,mostly_owned,mostly_affordable
HABITAT-NYC SINGLE FAMILY HOMES PHASE II,Queens,QN54,low,mostly_owned,mostly_affordable
HABITAT-NYC SINGLE FAMILY HOMES PHASE II,Queens,QN61,low,mostly_owned,mostly_affordable
HABITAT-NYC SINGLE FAMILY HOMES PHASE II,Queens,QN66,low,mostly_owned,mostly_affordable
HABITAT-NYC SINGLE FAMILY HOMES PHASE II,Queens,QN76,low,mostly_owned,mostly_affordable
HABITAT-NYC SINGLE FAMILY HOMES PHASE II,Queens,QN03,low,mostly_owned,mostly_affordable
HABITAT-NYC SINGLE FAMILY HOMES PHASE II,Queens,QN08,low,mostly_owned,mostly_affordable
HABITAT-NYC SINGLE FAMILY HOMES PHASE II,Queens,QN08,low,mostly_owned,mostly_affordable
HABITAT-NYC SINGLE FAMILY HOMES PHASE II,Queens,QN08,low,mostly_owned,mostly_affordable
HABITAT-NYC SINGLE FAMILY HOMES PHASE II,Queens,QN34,low,mostly_owned,mostly_affordable
HABITAT-NYC SINGLE FAMILY HOMES PHASE II,Queens,QN34,low,mostly_owned,mostly_affordable
HABITAT-NYC SINGLE FAMILY HOMES PHASE II,Queens,QN33,low,mostly_owned,mostly_affordable
HABITAT-NYC SINGLE FAMILY HOMES PHASE II,Queens,QN66,low,mostly_owned,mostly_affordable
HABITAT-NYC SINGLE FAMILY HOMES PHASE II,Queens,QN66,low,mostly_owned,mostly_affordable
HABITAT-NYC SINGLE FAMILY HOMES PHASE II,Queens,QN01,low,mostly_owned,mostly_affordable
34-37 Realty Ltd.,Bronx,BX27,moderately_low,mostly_rented,mostly_affordable
A.D. & Nash Co. L.P.,Brooklyn,BK61,low,mostly_rented,mostly_affordable
A.D. & Nash Co. L.P.,Brooklyn,BK35,low,mostly_rented,mostly_affordable
A.D. & Nash Co. L.P.,Brooklyn,BK75,low,mostly_rented,mostly_affordable
A.D. & Nash Co. L.P.,Brooklyn,BK35,low,mostly_rented,mostly_affordable
A.D. & Nash Co. L.P.,Brooklyn,BK35,moderately_low,mostly_rented,mostly_affordable
A.D. & Nash Co. L.P.,Brooklyn,BK35,moderately_low,mostly_rented,mostly_affordable
A.D. & Nash Co. L.P.,Brooklyn,BK35,low,mostly_rented,mostly_affordable
A.D. & Nash Co. L.P.,Brooklyn,BK35,low,mostly_rented,mostly_affordable
829 Southern Blvd. HDFC,Bronx,BX27,low,mostly_owned,mostly_affordable
3279 HULL AVE. HDFC,Bronx,BX43,low,mostly_owned,mostly_affordable
CONFIDENTIAL,Bronx,,moderately_low,mostly_owned,mostly_affordable
525 West 52nd Street,Manhattan,MN15,low,mostly_rented,mostly_standard
2015 Monterey Avenue LLC aka PRC Monterey,Bronx,BX17,moderately_low,unclear,mostly_standard
2015 Monterey Avenue LLC aka PRC Monterey,Bronx,BX17,moderately_low,unclear,mostly_standard
2015 Monterey Avenue LLC aka PRC Monterey,Bronx,BX17,moderately_low,unclear,mostly_standard
2015 Monterey Avenue LLC aka PRC Monterey,Bronx,BX17,moderately_low,unclear,mostly_standard
2015 Monterey Avenue LLC aka PRC Monterey,Bronx,BX17,moderately_low,unclear,mostly_standard
2015 Monterey Avenue LLC aka PRC Monterey,Bronx,BX75,low,mostly_rented,mostly_affordable
2015 Monterey Avenue LLC aka PRC Monterey,Bronx,BX75,low,mostly_rented,mostly_affordable
2015 Monterey Avenue LLC aka PRC Monterey,Bronx,BX75,low,mostly_rented,mostly_affordable
2015 Monterey Avenue LLC aka PRC Monterey,Bronx,BX75,low,mostly_rented,mostly_affordable
2015 Monterey Avenue LLC aka PRC Monterey,Bronx,BX75,low,mostly_rented,mostly_affordable
PHIPPS PLAZA SOUTH/KB 25,Manhattan,MN20,low,mostly_rented,mixed_aff_and_stand
ESSEX CROSSING - SITE 1,Manhattan,MN27,moderately_low,mostly_owned,mostly_standard
Essex Crossing - Site 5,Manhattan,MN28,moderately_low,mostly_rented,mixed_aff_and_stand
CONFIDENTIAL,Queens,,very_low,mostly_owned,mostly_affordable
